CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment,AOV,Lifespan_Score,CLV
12811,262,2,458.85,1,2,2,At Risk,229.425,103,129.48369863013698
12812,45,1,229.64,3,1,1,Lost,229.64,320,201.32821917808218
12814,102,1,85.92,2,1,1,Lost,85.92,263,61.909479452054796
12815,148,2,863.46,2,2,3,At Risk,431.73,217,513.3447123287672
12816,96,2,452.2,2,2,2,At Risk,226.1,269,333.26520547945205
12817,281,1,126.04,1,1,1,Lost,126.04,84,29.00646575342466
12818,262,1,1182.0800000000002,1,1,4,Lost,1182.0800000000002,103,333.57326027397266
12820,3,4,942.34,5,4,4,Champions,235.585,362,934.5947397260275
12821,214,1,92.72,1,1,1,Lost,92.72,151,38.358136986301375
12822,71,2,948.88,3,2,4,Lost,474.44,294,764.3033424657534
12823,75,5,1759.5,2,4,4,Loyal Customers,351.9,290,1397.958904109589
12824,60,1,397.12,3,1,2,Lost,397.12,305,331.84000000000003
12826,3,7,1474.72,5,5,4,Champions,210.67428571428573,362,1462.5990136986302
12827,6,3,430.15,5,3,2,Loyal Customers,143.38333333333333,359,423.0790410958904
12828,3,6,1018.71,5,5,4,Champions,169.785,362,1010.3370410958905
12829,337,2,293.0,1,2,2,At Risk,146.5,28,22.476712328767125
12830,38,6,6814.64,3,5,5,Loyal Customers,1135.7733333333333,327,6105.170630136986
12831,262,1,215.05,1,1,1,Lost,215.05,103,60.68534246575343
12832,32,2,383.03,4,2,2,Lost,191.515,333,349.44928767123287
12833,145,1,417.38,2,1,2,Lost,417.38,220,251.57150684931506
12834,283,1,312.38,1,1,2,Lost,312.38,82,70.1785205479452
12836,59,4,2610.36,3,4,5,Loyal Customers,652.59,306,2188.411397260274
12837,173,1,134.1,2,1,1,Lost,134.1,192,70.54027397260273
12838,34,2,671.95,3,2,3,Lost,335.975,331,609.3573972602741
12839,3,14,5591.42,5,5,5,Champions,399.38714285714286,362,5545.463123287672
12840,144,4,2726.77,2,4,5,Loyal Customers,681.6925,221,1651.003205479452
12841,5,25,3991.58,5,5,5,Champions,159.6632,360,3936.900821917808
12842,70,2,1118.99,3,2,4,Lost,559.495,295,904.3891780821918
12843,66,8,1702.26,3,5,4,Loyal Customers,212.7825,299,1394.4540821917808
12844,29,2,325.96000000000004,4,2,2,Lost,162.98000000000002,336,300.0618082191781
12845,267,4,354.09000000000003,1,4,2,Loyal Customers,88.52250000000001,98,95.07073972602741
12847,22,1,843.64,4,1,3,Lost,843.64,343,792.7904657534247
12849,31,2,992.65,4,2,4,Lost,496.325,334,908.3427397260274
12851,97,1,131.81,2,1,1,Lost,131.81,268,96.78104109589042
12852,295,1,311.55,1,1,2,Lost,311.55,70,59.749315068493146
12853,135,6,1957.1,2,5,4,Loyal Customers,326.18333333333334,230,1233.2410958904109
12854,79,3,1316.25,2,3,4,Loyal Customers,438.75,286,1031.36301369863
12855,373,1,38.1,1,1,1,Lost,38.1,-8,-0.835068493150685
12856,8,6,2170.78,5,5,5,Champions,361.7966666666667,357,2123.201260273973
12857,211,2,1106.4,1,2,4,At Risk,553.2,154,466.80986301369865
12863,52,1,521.2,3,1,3,Lost,521.2,313,446.94684931506856
12864,138,1,147.12,2,1,1,Lost,147.12,227,91.49654794520548
12865,26,2,1568.23,4,2,4,Lost,784.115,339,1456.5204657534246
12866,283,1,499.12,1,1,3,Lost,499.12,82,112.13106849315068
12867,26,7,4009.34,4,5,5,Champions,572.7628571428571,339,3723.743178082191
12868,186,6,1607.0600000000002,1,5,4,Loyal Customers,267.84333333333336,179,788.1198356164384
12871,84,2,380.64,2,2,2,At Risk,190.32,281,293.0406575342465
12872,327,2,599.97,1,2,3,At Risk,299.985,38,62.462630136986306
12873,282,1,374.0,1,1,2,Lost,374.0,83,85.04657534246576
12875,143,2,343.2300000000001,2,2,2,At Risk,171.61500000000004,222,208.75906849315075
12876,58,2,2053.02,3,2,5,Lost,1026.51,307,1726.786684931507
12877,4,12,1535.77,5,5,4,Champions,127.98083333333334,361,1518.9396438356164
12878,236,2,854.99,1,2,3,At Risk,427.495,129,302.17454794520546
12879,45,3,573.22,3,3,3,Loyal Customers,191.07333333333335,320,502.5490410958904
12881,276,1,298.0,1,1,2,Lost,298.0,89,72.66301369863014
12882,9,2,1463.04,5,2,4,Lost,731.52,356,1426.9650410958905
12883,25,4,703.47,4,4,3,Champions,175.8675,340,655.2871232876712
12884,88,1,309.05,2,1,2,Lost,309.05,277,234.53931506849315
12885,63,3,1175.22,3,3,4,Loyal Customers,391.74,302,972.3738082191782
12886,68,2,1378.4,3,2,4,Lost,689.2,297,1121.602191780822
12888,214,2,354.12,1,2,2,At Risk,177.06,151,146.4989589041096
12890,24,1,376.72,4,1,2,Lost,376.72,341,351.9493698630137
12891,186,3,331.0,1,3,2,Loyal Customers,110.33333333333333,179,162.32602739726028
12893,31,1,176.55,4,1,1,Lost,176.55,334,161.55534246575343
12895,42,2,372.8,3,2,2,Lost,186.4,323,329.9024657534247
12897,205,2,216.5,1,2,1,At Risk,108.25,160,94.90410958904108
12901,9,28,17654.54,5,5,5,Champions,630.5192857142857,356,17219.22257534247
12902,265,1,138.68,1,1,1,Lost,138.68,100,37.99452054794521
12904,18,2,496.06,4,2,3,Lost,248.03,347,471.5967671232877
12906,12,5,2919.81,5,4,5,Champions,583.962,353,2823.8162465753426
12908,176,2,750.0,2,2,3,At Risk,375.0,189,388.35616438356163
12909,40,5,2178.67,3,4,5,Loyal Customers,435.73400000000004,325,1939.9116438356166
12910,23,8,3075.04,4,5,5,Champions,384.38,342,2881.2703561643834
12912,3,5,1662.3,5,4,4,Champions,332.46,362,1648.6372602739725
12913,5,5,2483.63,5,4,5,Champions,496.726,360,2449.607671232877
12915,149,2,363.65,2,2,2,At Risk,181.825,216,215.20109589041095
12916,139,4,2944.95,2,4,5,Loyal Customers,736.2375,226,1823.448493150685
12917,128,1,594.0,2,1,3,Lost,594.0,237,385.6931506849315
12919,8,6,1335.19,5,5,4,Champions,222.53166666666667,357,1305.9255616438356
12920,17,1,162.78,4,1,1,Lost,162.78,348,155.19846575342464
12921,9,37,16587.09,5,5,5,Champions,448.29972972972973,356,16178.093260273972
12922,161,1,405.38,2,1,2,Lost,405.38,204,226.5685479452055
12923,64,1,171.57,3,1,1,Lost,171.57,301,141.48649315068494
12924,88,4,925.75,2,4,4,Loyal Customers,231.4375,277,702.5554794520548
12925,5,2,694.05,5,2,3,Lost,347.025,360,684.5424657534246
12928,35,5,2062.7,3,4,5,Loyal Customers,412.53999999999996,330,1864.9068493150683
12929,312,1,117.85,1,1,1,Lost,117.85,53,17.112465753424654
12930,78,2,415.8,2,2,2,At Risk,207.9,287,326.9441095890411
12931,22,15,42055.96,4,5,5,Champions,2803.730666666667,343,39521.08021917808
12933,24,3,607.53,4,3,3,Loyal Customers,202.51,341,567.5828219178082
12935,2,7,2160.7,5,5,5,Champions,308.6714285714285,363,2148.8605479452053
12936,17,4,1063.9,4,4,4,Champions,265.975,348,1014.3484931506849
12937,15,4,1504.27,4,4,4,Champions,376.0675,350,1442.4506849315067
12938,26,1,114.14,4,1,1,Lost,114.14,339,106.00947945205479
12939,64,8,11581.8,3,5,5,Loyal Customers,1447.725,301,9551.018630136987
12940,55,2,899.69,3,2,3,Lost,449.845,310,764.1202739726027
12942,131,3,675.6,2,3,3,Loyal Customers,225.20000000000002,234,433.12438356164387
12944,36,2,604.51,3,2,3,Lost,302.255,329,544.8870958904109
12945,288,1,462.95,1,1,2,Lost,462.95,77,97.66342465753424
12947,144,6,1603.99,2,5,4,Loyal Customers,267.33166666666665,221,971.1829863013696
12948,16,7,2064.95,4,5,5,Champions,294.99285714285713,349,1974.4316438356161
12949,31,8,4167.22,4,5,5,Champions,520.9025,334,3813.2917260273975
12950,2,3,1843.0,5,3,4,Loyal Customers,614.3333333333334,363,1832.9013698630138
12951,9,6,1064.07,5,5,4,Champions,177.345,356,1037.8326575342464
12952,6,4,1387.79,5,4,4,Champions,346.9475,359,1364.9770136986301
12953,10,1,329.85,5,1,2,Lost,329.85,355,320.8130136986302
12955,1,11,4757.16,5,5,5,Champions,432.4690909090909,364,4744.126684931507
12956,306,1,108.07,1,1,1,Lost,108.07,59,17.468849315068493
12957,10,8,4017.54,5,5,5,Champions,502.1925,355,3907.4704109589043
12962,7,2,266.39,5,2,2,Lost,133.195,358,261.2811506849315
12963,8,8,1856.63,5,5,4,Champions,232.07875,357,1815.9367397260276
12965,89,1,769.8100000000001,2,1,3,Lost,769.8100000000001,276,582.1029041095891
12966,10,1,160.18,5,1,1,Lost,160.18,355,155.79150684931508
12967,358,2,1660.9,1,2,4,At Risk,830.45,7,31.852876712328772
12968,112,1,135.95,2,1,1,Lost,135.95,253,94.23383561643836
12970,7,4,405.47,5,4,2,Champions,101.3675,358,397.69386301369866
12971,4,86,11189.91,5,5,5,Champions,130.11523255813952,361,11067.28084931507
12974,198,1,144.8,1,1,1,Lost,144.8,167,66.2509589041096
12976,212,1,738.6,1,1,3,Lost,738.6,153,309.6049315068493
12977,156,1,39.24,2,1,1,Lost,39.24,209,22.468931506849316
12980,158,9,7374.900000000001,2,5,5,Loyal Customers,819.4333333333334,207,4182.4775342465755
12981,30,2,372.22,4,2,2,Lost,186.11,335,341.6265753424658
12982,243,1,390.54,1,1,2,Lost,390.54,122,130.5366575342466
12984,19,1,97.5,4,1,1,Lost,97.5,346,92.42465753424658
12985,1,2,1239.38,5,2,4,Lost,619.69,364,1235.9844383561644
12987,74,2,558.7,2,2,3,At Risk,279.35,291,445.42931506849317
12988,292,1,505.82,1,1,3,Lost,505.82,73,101.164
12989,3,15,6924.11,5,5,5,Champions,461.6073333333333,362,6867.199506849315
12990,31,3,409.5,4,3,2,Loyal Customers,136.5,334,374.7205479452055
12991,23,2,503.76,4,2,3,Lost,251.88,342,472.0162191780822
12993,23,4,414.76,4,4,2,Champions,103.69,342,388.6244383561644
12994,4,3,974.42,5,3,4,Loyal Customers,324.8066666666667,361,963.7414246575344
12995,85,1,211.32,2,1,1,Lost,211.32,280,162.10849315068492
12997,22,4,1226.89,4,4,4,Champions,306.7225,343,1152.9404657534249
12999,196,3,455.88,1,3,2,Loyal Customers,151.96,169,211.07868493150684
13000,107,3,534.85,2,3,3,Loyal Customers,178.28333333333333,258,378.05835616438355
13001,4,13,9785.97,5,5,5,Champions,752.766923076923,361,9678.726493150685
13002,318,1,120.95,1,1,1,Lost,120.95,47,15.574383561643836
13003,106,3,149.05,2,3,1,Loyal Customers,49.68333333333334,259,105.76424657534247
13004,12,18,5655.91,5,5,5,Champions,314.21722222222223,353,5469.962273972603
13005,174,2,513.7,2,2,3,At Risk,256.85,191,268.8128767123288
13006,56,1,81.57,3,1,1,Lost,81.57,309,69.0551506849315
13008,323,1,229.47,1,1,1,Lost,229.47,42,26.40476712328767
13011,372,1,50.55,1,1,1,Lost,50.55,-7,-0.9694520547945206
13012,9,8,1646.84,5,5,4,Champions,205.855,356,1606.2329863013697
13013,1,13,4810.9400000000005,5,5,5,Champions,370.07230769230773,364,4797.759342465754
13014,11,10,3466.28,5,5,5,Champions,346.62800000000004,354,3361.816767123288
13015,53,5,3339.64,3,4,5,Loyal Customers,667.928,312,2854.7059726027396
13016,73,3,789.89,2,3,3,Loyal Customers,263.2966666666667,292,631.9120000000001
13017,7,1,204.0,5,1,1,Lost,204.0,358,200.08767123287672
13018,16,28,7277.7,4,5,5,Champions,259.91785714285714,349,6958.677534246575
13021,4,9,2616.38,5,5,5,Champions,290.7088888888889,361,2587.7073424657538
13023,64,2,599.9,3,2,3,Lost,299.95,301,494.71205479452055
13026,1,5,975.36,5,4,4,Champions,195.072,364,972.6877808219178
13027,114,6,6912.0,2,5,5,Loyal Customers,1152.0,251,4753.183561643836
13028,23,2,661.3199999999999,4,2,3,Lost,330.65999999999997,342,619.6477808219178
13029,31,3,1247.5,4,3,4,Loyal Customers,415.8333333333333,334,1141.5479452054794
13030,11,2,752.44,5,2,3,Lost,376.22,354,729.7637260273973
13032,52,2,1010.18,3,2,4,Lost,505.09,313,866.2639452054794
13033,357,1,190.55,1,1,1,Lost,190.55,8,4.176438356164383
13034,55,2,642.77,3,2,3,Lost,321.385,310,545.9142465753424
13035,74,2,921.88,2,2,3,At Risk,460.94,291,734.978301369863
13037,138,3,881.07,2,3,3,Loyal Customers,293.69,227,547.9531232876712
13038,80,3,908.46,2,3,3,Loyal Customers,302.82,285,709.3454794520549
13040,9,2,676.99,5,2,3,Lost,338.495,356,660.297095890411
13043,273,1,516.42,1,1,3,Lost,516.42,92,130.16613698630138
13044,291,1,560.47,1,1,3,Lost,560.47,74,113.62953424657535
13045,99,1,305.28000000000003,2,1,2,Lost,305.28000000000003,266,222.4780273972603
13046,31,2,629.31,4,2,3,Lost,314.655,334,575.8617534246575
13047,57,9,3232.59,3,5,5,Loyal Customers,359.1766666666667,308,2727.7745753424656
13048,14,4,1819.41,5,4,4,Champions,454.8525,351,1749.6244109589043
13049,64,2,656.6800000000001,3,2,3,Lost,328.34000000000003,301,541.5361095890412
13050,15,17,5833.11,4,5,5,Champions,343.1241176470588,350,5593.393150684931
13052,212,1,348.15000000000003,1,1,2,Lost,348.15000000000003,153,145.9368493150685
13055,78,3,1214.41,2,3,4,Loyal Customers,404.80333333333334,287,954.8922465753425
13058,25,3,271.40000000000003,4,3,2,Loyal Customers,90.46666666666668,340,252.8109589041096
13059,250,1,183.4,1,1,1,Lost,183.4,115,57.78356164383562
13060,254,1,307.53000000000003,1,1,2,Lost,307.53000000000003,111,93.52282191780823
13061,72,1,248.61,3,1,2,Lost,248.61,293,199.56912328767126
13062,191,1,346.98,1,1,2,Lost,346.98,174,165.40964383561644
13064,13,4,1105.59,5,4,4,Champions,276.3975,352,1066.2128219178082
13065,373,1,205.86,1,1,1,Lost,205.86,-8,-4.5120000000000005
13066,24,2,470.8,4,2,2,Lost,235.4,341,439.84328767123293
13067,82,1,115.46,2,1,1,Lost,115.46,283,89.52104109589041
13068,10,2,344.0,5,2,2,Lost,172.0,355,334.5753424657534
13069,1,24,4431.44,5,5,5,Champions,184.64333333333332,364,4419.29906849315
13070,192,1,228.8,1,1,1,Lost,228.8,173,108.44493150684931
13072,267,1,177.15,1,1,1,Lost,177.15,98,47.56356164383562
13075,130,1,919.61,2,1,3,Lost,919.61,235,592.0776712328767
13077,1,4,728.02,5,4,3,Champions,182.005,364,726.0254246575342
13078,3,26,12627.94,5,5,5,Champions,485.69,362,12524.148712328768
13079,4,5,220.1,5,4,1,Champions,44.019999999999996,361,217.68794520547942
13080,179,1,58.08,2,1,1,Lost,58.08,186,29.596931506849316
13081,12,11,28337.38,5,5,5,Champions,2576.1254545454544,353,27405.74010958904
13082,126,9,3613.63,2,5,5,Loyal Customers,401.51444444444445,239,2366.185123287671
13083,4,2,303.75,5,2,2,Lost,151.875,361,300.42123287671234
13085,158,2,416.08,2,2,2,At Risk,208.04,207,235.96865753424657
13089,3,97,58762.08,5,5,5,Champions,605.7946391752578,362,58279.10400000001
13090,9,13,8895.82,5,5,5,Champions,684.2938461538462,356,8676.47101369863
13091,28,1,345.82,4,1,2,Lost,345.82,337,319.2913424657534
13092,71,5,477.83,3,4,2,Loyal Customers,95.566,294,384.8822465753425
13093,276,8,7832.47,1,5,5,Loyal Customers,979.05875,89,1909.8351506849315
13094,21,12,1927.32,4,5,4,Champions,160.60999999999999,344,1816.4330958904106
13095,71,1,74.39999999999999,3,1,1,Lost,74.39999999999999,294,59.927671232876705
13097,33,10,6003.22,4,5,5,Champions,600.322,332,5460.463123287672
13098,1,28,28882.44,5,5,5,Champions,1031.5157142857142,364,28803.31002739726
13099,99,1,207.36,2,1,1,Lost,207.36,266,151.11715068493152
13101,234,1,101.19,1,1,1,Lost,101.19,131,36.31750684931507
13102,1,24,6424.09,5,5,5,Champions,267.67041666666665,364,6406.4897534246575
13103,40,1,243.94,3,1,1,Lost,243.94,325,217.2068493150685
13104,3,6,1098.48,5,5,4,Champions,183.08,362,1089.451397260274
13106,133,1,76.5,2,1,1,Lost,76.5,232,48.62465753424658
13107,44,4,1531.62,3,4,4,Loyal Customers,382.905,321,1346.9863561643836
13108,373,1,350.06,1,1,2,Lost,350.06,-8,-7.67254794520548
13109,60,2,786.54,3,2,3,Lost,393.27,305,657.2457534246576
13110,31,7,1488.67,4,5,4,Champions,212.66714285714286,334,1362.2350136986302
13113,1,24,12245.96,5,5,5,Champions,510.2483333333333,364,12212.409424657533
13115,12,4,2294.78,5,4,5,Champions,573.695,353,2219.335178082192
13116,138,1,501.14,2,1,3,Lost,501.14,227,311.6678904109589
13117,22,8,984.91,4,5,4,Champions,123.11375,343,925.5455616438356
13118,20,5,1197.81,4,4,4,Champions,239.56199999999998,345,1132.1765753424656
13120,239,1,30.6,1,1,1,Lost,30.6,126,10.563287671232878
13121,269,1,283.73,1,1,2,Lost,283.73,96,74.62487671232877
13122,94,2,922.39,2,2,4,At Risk,461.195,271,684.8429863013698
13124,90,3,3756.33,2,3,5,Loyal Customers,1252.11,275,2830.1116438356166
13126,5,8,2099.64,5,5,5,Champions,262.455,360,2070.877808219178
13127,78,1,259.17,2,1,2,Lost,259.17,287,203.78572602739726
13130,94,1,64.0,2,1,1,Lost,64.0,271,47.51780821917808
13131,23,3,1073.3,4,3,4,Loyal Customers,357.76666666666665,342,1005.667397260274
13132,262,1,77.3,1,1,1,Lost,77.3,103,21.813424657534245
13133,274,2,109.8,1,2,1,At Risk,54.9,91,27.374794520547944
13134,86,4,1793.58,2,4,4,Loyal Customers,448.395,279,1370.9830684931505
13135,197,1,3096.0,1,1,5,Lost,3096.0,168,1425.008219178082
13136,56,5,2607.61,3,4,5,Loyal Customers,521.522,309,2207.5383287671234
13137,11,8,3603.29,5,5,5,Champions,450.41125,354,3494.697698630137
13138,22,6,962.39,4,5,4,Champions,160.39833333333334,343,904.3829315068494
13139,16,7,5064.9400000000005,4,5,5,Champions,723.5628571428572,349,4842.915232876712
13140,108,3,422.47,2,3,2,Loyal Customers,140.82333333333335,257,297.4651780821918
13141,85,5,2388.75,2,4,5,Loyal Customers,477.75,280,1832.4657534246574
13142,19,1,307.09000000000003,4,1,2,Lost,307.09000000000003,346,291.10449315068496
13144,333,1,110.95,1,1,1,Lost,110.95,32,9.727123287671233
13145,40,4,618.52,3,4,3,Loyal Customers,154.63,325,550.7369863013698
13146,26,1,228.91,4,1,1,Lost,228.91,339,212.6040821917808
13147,10,4,712.8,5,4,3,Champions,178.2,355,693.2712328767122
13148,29,12,3683.26,4,5,5,Champions,306.93833333333333,336,3390.6174246575342
13149,14,4,1676.06,5,4,4,Champions,419.015,351,1611.7727671232876
13151,296,1,1257.87,1,1,4,Lost,1257.87,69,237.7891232876712
13153,6,1,486.22,5,1,3,Lost,486.22,359,478.22734246575345
13155,33,4,971.76,4,4,4,Champions,242.94,332,883.9022465753425
13157,49,4,1741.22,3,4,4,Loyal Customers,435.305,316,1507.4671780821918
13158,95,4,1201.06,2,4,4,Loyal Customers,300.265,270,888.4553424657533
13159,9,4,1429.35,5,4,4,Champions,357.3375,356,1394.1057534246575
13160,22,1,91.8,4,1,1,Lost,91.8,343,86.2668493150685
13161,313,1,112.75,1,1,1,Lost,112.75,52,16.063013698630137
13162,122,4,1688.29,2,4,4,Loyal Customers,422.0725,243,1123.9848493150685
13165,46,2,1021.48,3,2,4,Lost,510.74,319,892.7455342465753
13166,283,1,417.2,1,1,2,Lost,417.2,82,93.72712328767123
13167,19,4,779.33,4,4,3,Champions,194.8325,346,738.7621369863014
13168,36,4,1299.59,3,4,4,Loyal Customers,324.8975,329,1171.4112602739724
13169,64,2,712.88,3,2,3,Lost,356.44,301,587.8818630136986
13170,27,1,108.81,4,1,1,Lost,108.81,338,100.7610410958904
13171,22,3,468.41,4,3,2,Loyal Customers,156.13666666666668,343,440.1770684931508
13173,4,2,353.65000000000003,5,2,2,Lost,176.82500000000002,361,349.7743835616439
13174,16,3,2738.82,4,3,5,Loyal Customers,912.94,349,2618.7621369863014
13176,46,1,481.49,3,1,2,Lost,481.49,319,420.8090684931507
13177,65,1,282.45,3,1,2,Lost,282.45,300,232.15068493150682
13178,26,11,5725.47,4,5,5,Champions,520.4972727272727,339,5317.628301369863
13182,45,1,121.18,3,1,1,Lost,121.18,320,106.24
13183,8,9,3957.78,5,5,5,Champions,439.75333333333333,357,3871.034136986301
13184,15,10,1667.95,4,5,4,Champions,166.79500000000002,350,1599.4041095890414
13185,268,1,71.4,1,1,1,Lost,71.4,97,18.97479452054795
13186,40,3,1575.89,3,3,4,Loyal Customers,525.2966666666667,325,1403.1897260273975
13187,337,1,236.02,1,1,1,Lost,236.02,28,18.10564383561644
13188,11,1,114.6,5,1,1,Lost,114.6,354,111.14630136986301
13189,19,2,260.68,4,2,2,Lost,130.34,346,247.11035616438357
13192,95,2,911.94,2,2,3,At Risk,455.97,270,674.5857534246576
13193,61,1,112.08,3,1,1,Lost,112.08,304,93.34882191780822
13194,136,1,60.7,2,1,1,Lost,60.7,229,38.08301369863014
13196,11,4,1797.78,5,4,4,Champions,449.445,354,1743.6003287671233
13198,10,6,3401.24,5,5,5,Champions,566.8733333333333,355,3308.0553424657533
13199,4,37,9802.12,5,5,5,Champions,264.9221621621622,361,9694.699506849316
13200,19,4,870.09,4,4,3,Champions,217.5225,346,824.7976438356164
13203,10,4,869.46,5,4,3,Champions,217.365,355,845.6391780821918
13207,15,2,250.26,4,2,2,Lost,125.13,350,239.9753424657534
13208,59,5,1193.17,3,4,4,Loyal Customers,238.63400000000001,306,1000.3014246575343
13209,30,8,5891.61,4,5,5,Champions,736.45125,335,5407.368082191781
13210,94,1,353.48,2,1,2,Lost,353.48,271,262.44679452054794
13211,10,3,1095.42,5,3,4,Loyal Customers,365.14000000000004,355,1065.408493150685
13212,20,3,786.83,4,3,3,Loyal Customers,262.2766666666667,345,743.7160273972604
13213,57,5,1520.58,3,4,4,Loyal Customers,304.116,308,1283.1195616438356
13216,268,1,333.74,1,1,2,Lost,333.74,97,88.69254794520549
13217,122,3,533.98,2,3,3,Loyal Customers,177.99333333333334,243,355.49901369863016
13218,127,1,62.64,2,1,1,Lost,62.64,238,40.84471232876712
13220,78,4,819.2900000000001,2,4,3,Loyal Customers,204.82250000000002,287,644.2088493150685
13221,240,2,844.86,1,2,3,At Risk,422.43,125,289.33561643835617
13223,200,2,163.2,1,2,1,At Risk,81.6,165,73.77534246575341
13224,60,2,2152.95,3,2,5,Lost,1076.475,305,1799.040410958904
13225,3,7,6463.84,5,5,5,Champions,923.4057142857143,362,6410.712547945206
13226,273,1,108.21,1,1,1,Lost,108.21,92,27.274849315068494
13227,202,1,257.7,1,1,2,Lost,257.7,163,115.08246575342466
13228,81,1,358.0,2,1,2,Lost,358.0,284,278.55342465753426
13229,226,1,160.95,1,1,1,Lost,160.95,139,61.29328767123287
13230,4,14,2755.63,5,5,5,Champions,196.8307142857143,361,2725.4313150684934
13232,13,7,1327.75,5,5,4,Champions,189.67857142857142,352,1280.4602739726029
13233,74,2,605.12,2,2,3,At Risk,302.56,291,482.43813698630134
13235,212,1,1031.07,1,1,4,Lost,1031.07,153,432.20194520547943
13236,25,2,744.85,4,2,3,Lost,372.425,340,693.8328767123287
13238,17,4,700.73,4,4,3,Champions,175.1825,348,668.0932602739726
13239,262,1,329.56,1,1,2,Lost,329.56,103,92.99912328767124
13240,96,4,648.7,2,4,3,Loyal Customers,162.175,269,478.08301369863017
13242,112,3,270.40000000000003,2,3,2,Loyal Customers,90.13333333333334,253,187.4279452054795
